"Stock Name","Symbol","Links","% Chg","Price","Volume"
"ASHOKLEY","NHPC","P&F | F.A","2.37%","199.94","1,539,327"
"ASHOKLEY","HFCL","P&F | F.A","2.37%","199.94","1,539,327"
"ASHOKLEY","SUZLON","P&F | F.A","2.37%","199.94","1,539,327"
"ASHOKLEY","TRIDENT","P&F | F.A","2.37%","199.94","1,539,327"
